,category,date&time,description,link,title
5,top_stories,"Mon, 23 Oct 2017 13:21:45 GMT","The Supreme Court today ordered its registry to disburse the principal amount of 26 home buyers who had booked flats in a Supertech project at Noida in Uttar Pradesh whose demolition was ordered by the Allahabad High Court  A bench headed by Chief Justice Dipak Misra considered the report of advocate Gaurav Agarawal, who is assisting it as an amicus curiae, which said that out of several home buyers of Supertech's twin Emerald Towers, 26 have not received any refund.  The bench, which also comprised Justices A M Khanwilkar and D Y Chandrachud, said that Rs 20 crore has been deposited with the apex court registry by the prominent real estate firm and the money would be used in paying back the principal amount to the home buyers who have received nothing in refund. It also asked Amicus Curiae Agarawal to assist in disbursal.  The court said the issue of interest and the deduction of return on investment (RoI) from the principal, payable to home buyers, would be dealt with at later stage.  Advocates Akhilesh Kumar Pandey and Shoeb Alam, appearing for some home buyers, said the interest of the hassled home buyers needed to be protected.  The bench, which had asked the amicus curiae to set up a web portal to deal with grievances of home buyers on September 22, said that Rs two lakh be paid to him towards expenses incurred in setting up of the portal.  It posted for December 4 the final disposal of appeals of Supertech filed against the Allahabad High Court's April 11, 2014 verdict ordering demolition of the twin towers--Apex and Ceyane-- and directing the realty major to refund money to home buyers with 14 per cent interest in three months.  Earlier, the top court had asked the home buyers to register and lodge their grievances on the web portal set up by the amicus curiae.  It had asked the amicus curiae to include in the web portal the entire details of home buyers of these twin towers and the money paid by them and refunds made by the firm.  The real estate firm had said it had deposited Rs 20 crore with the apex court registry for refunding money to the home buyers who did not want flats.  The apex court, on August 14, had asked Supertech to deposit Rs 10 crore for refunding money to the investors who wanted to opt out of its Emerald Towers project, which comprises two 40-storey residential buildings in Noida.  Prior to this, it had said that if the two residential buildings in Noida were constructed without proper sanction, these would be ""demolished"".  The High Court's verdict had come on the plea of some residents of other buildings who had alleged that the twin towers were constructed on a green area. The towers have 857 apartments, of which about 600 flats have already been sold.  The counsel for Noida authority had earlier told the bench that the sanctioned plan for the building was in accordance with the guidelines and it was aggrieved by the high court's finding in this regard.  ",https://economictimes.indiatimes.com,SC orders refund of principal to home buyers of Supertech
6,top_stories,"Thu, 30 Nov 2017 13:52:27 GMT","The country’s second largest homegrown appliance maker Godrej Appliances is venturing into premium products, becoming the first Indian brand to do so in a market dominated by the Korean duo, LG and Samsung, with an aim to almost double revenue and be among the top three by 2020.  As part of this, the Godrej group company is get into premium kitchen appliances, large capacity refrigerators and front-loading washing machines while premiumising its air-conditioners and microwave ovens, said business head Kamal Nandi.  It is commissioning a new Rs 200 crore plant in Pune to manufacture the premium range, as Nandi said Godrej will be the first company to domestically manufacture large capacity appliances which are all currently imported.  “The premium product market may be small, but it is growing at a high pace for the past 3-5 years. It will be difficult to be amongst the top three brands in India without a presence in the premium segment which also helps to build the brand imagery,” said Nandi.  Godrej Appliances had clocked a revenue of Rs 3,300 crore in the fiscal ending March 2017 which it wants to grow to more than Rs 6,000 crore by 2020 with half of the revenue generated from premium products. The company will next year launch refrigerators with multiple doors in 500-litre plus capacity and front-loading washing machines for which it has entered into a product development partnership with an overseas company.  Nandi said the company is premiumising even mass segment products such as using steel drums in semi-automatic washing machines which are used mostly in front-loading. “We had a minimal presence in retail chains which will be beefed up since most of the premium products are sold through them. While retail chains account for 12% of total industry sales, its just 4% for us,” he said.  Godrej is the fourth largest player in refrigerators after LG, Samsung and Whirlpool with 14% share. It has 10% share in washing machines but is the second largest in semi-automatic washing machine after LG with 15% share; it has 5% share in air-conditioners and 4% in microwave ovens.  While Videocon is the largest homegrown consumer electronics maker, Godrej Appliances finds a scope to take the pole position considering Videocon is currently in sticky wicket due to debt crisis whereby there is a supply crunch of products.",https://economictimes.indiatimes.com,Godrej Appliances is venturing into premium products
7,top_stories,"Thu, 30 Nov 2017 13:56:56 GMT"," Railway Board Chairman Ashwani Lohani today said train accidents had decreased by 40 per cent in the country and over 1.25 lakh people were being appointed to the railways' safety department.  The number of accidents between April 1 and November 30 this year had gone down by 40 per cent in comparison to the corresponding period in 2016, he told reporters here.  ""The safety wing is being strengthened. The maintenance work of the tracks is going on on a war footing and new tracks are being laid,"" Lohani said, while acknowledging that there were certain cases of train accidents recently.  A large number of posts were lying vacant in the railways and the process was on to fill up these posts, particularly those associated with the safety of the trains and tracks, he added.  ""In the safety category, 1.25 lakh group C and group D staff will be appointed on a priority basis,"" Lohani said.  To a question, the railway board chairman said officials of the Dhanbad division of the East Central Railway and the Bharat Coking Coal Limited would attend a meeting in Delhi on December 8 to decide on the revival of the closed Dhanbad- Chandrapura route.  The 34-km-long route was declared closed on June 15 on the recommendation of the directorate general of mines safety because of underground mine fire.  The DVC operates a thermal power station at Chandrapura. Lohani said the board had short and long-term projects for an alternative to the Dhanbad Chandrapura route, for which a proposal would be put up in the next budget.  ",https://economictimes.indiatimes.com,Train accidents down by 40 per cent: Railway board chairman
8,top_stories,"Thu, 30 Nov 2017 08:42:10 GMT","By Srinivasan Sivabalan  India is now home to the world’s eighth-biggest stock market, overtaking Canada for the first time in almost a decade. The score: India $2.29 trillion, Canada $2.28 trillion.  Mumbai’s total stock market capitalization hasn’t exceeded Toronto’s since Jan. 21, 2008, when the S&P BSE Sensex plunged as concern grew that a global financial crisis was taking hold. Since then, India’s market swelled by $800 billion as investors flocked to a nation where the government boosted consumption through a job-guarantee plan, streamlined the indirect-tax system and opened more industries to foreigners.    Until recently, Canada retained its lead, spurred by a bigger rally in the wake of the Federal Reserve’s stimulus package. The tables turned only this year, when the Sensex advanced six times as much as the S&P/TSX Composite Index on optimism over India’s policy changes.  In Canada this year, meantime, energy stocks dropped 13 per cent amid oil-price fluctuations and concern new pipelines won’t get built. The industry makes up about 20 per cent of the equity benchmark.    ",https://economictimes.indiatimes.com,Indian stock market overtakes Canada in $2 trillion standoff
9,top_stories,"Thu, 30 Nov 2017 04:50:13 GMT","More than 90 companies are going to see compulsory delisting from BSE with effect from December 1, 2017. The exchange on Wednesday announced that 87 stocks (Table 1) that have remained suspended for more than three years would be delisted from the exchange platform.  In addition to this, the exchange said seven other companies (Table 2) that have been compulsorily delisted by NSE, would be delisted from BSE exchange platform from the same date.  As per the delisting regulations, 2009, of the Securities and Exchange Board of India (Sebi), the following consequences of compulsory delisting would apply to the said companies:  a) The securities of these companies would cease to be listed and therefore not be available for trading on the platform of the exchange.  b) Promoters of these delisted companies will be required to purchase the shares from the public shareholders as per the fair value determined by the independent valuer appointed by the exchange.  c) Further, the delisted company, its whole-time directors, promoters and group companies shall be debarred from accessing the securities market for a period of 10 years from the date of compulsory delisting.  As per an earlier Sebi circular, till the time promoters of the companies provide an exit option to the public shareholders in terms of value determined by the valuer, the following consequences of compulsory delisting would also apply:  a) Non-transferability of any of equity shares by the company, by way of sale, pledge, of any of the equity shares.  b) Freezing of equity shares and corporate benefits thereof held by the promoters/ promoter group.  c) Promoters and whole-time directors of the company shall not be eligible to become directors of any listed company.  All these companies would be moved to the dissemination board of the exchange for five years as directed by Sebi.  Table 1       Table 2       ",https://economictimes.indiatimes.com,BSE will delist these 94 stocks in next 24 hours! Here’s the full list
10,top_stories,"Thu, 30 Nov 2017 13:41:48 GMT"," Apple Inc is designing its own main power management chips for use in iPhones as early as in 2018, the Nikkei business daily reported on Thursday citing sources.  Apple's move would reduce its dependence on Dialog Semiconductor Plc, that makes power-management chips for smartphone makers.  ""Based on Apple's current plan, they are set to replace partially, or around half of its power management chips to go into iPhones by itself starting next year,"" a source said, according to the Nikkei report.  Shares of the Anglo-German chipmaker fell 7.2 percent, while Apple's shares were up marginally in premarket trading.  Apple did not immediately respond to a request for comment. Dialog could not immediately be reached for comment. ",https://economictimes.indiatimes.com,Apple to design its own power chips as early as 2018: Report
11,top_stories,"Sun, 12 Nov 2017 06:25:30 GMT"," The draw for DDA's new housing scheme, for which the urban body has received over 46,000 applications, would be held around the end of November, a senior official said.  The Delhi Development Authority (DDA) is offering 12,000 flats across four income categories in Rohini, Dwarka, Narela, Vasant Kunj, Jasola, Pitampura, Paschim Vihar and Siraspur.  Of the total number of flats, around 10,000 unoccupied ones are from the 2014 housing scheme, while 2,000 have been lying vacant.  ""The draw date has almost been finalised. It will be close to November end,"" the DDA official told .  The 2017 housing scheme, which offers the 12,000 flats, ranging from close to Rs 7 lakh to over Rs 1.26 crore, was launched on June 30.  After the closure of the extended deadline for submission of forms, about 90,000 forms were sold.  ""The deadline ended on September 11 and the total number of applications received stand at over 46,000. The last date for applying for any rectification in forms ended on November 10,"" another senior DDA official said.  The draw of the lots is likely be streamed online.  DDA's Principal Commissioner (Housing) J P Agarwal said the DDA wants genuine people to apply and ward off market speculation.  The four categories of houses are - HIG (high-income group) with 87 flats ranging from Rs 53.52 lakh to Rs 126.81 lakh; MIG (middle-income group) with 404 flats ranging from Rs 31.32 lakh to Rs 93.95 lakh; LIG/one-bedroom flats numbering 11,197 and ranging from Rs 14.50 lakh to Rs 30.30 lakh; and 384 Janta flats ranging from Rs 7.07 lakh to Rs 12.76 lakh.  For the LIG (lower-income group) category, the registration fee will be Rs 1 lakh while for MIG and HIG flats, Rs 2 lakh will be charged.  The DDA has made every possible effort to address all concomitant issues, including water supply and transportation, Agarwal said.  On June 28, he had said that the Delhi Jal Board had committed to the DDA to ensure water supply in all areas where it is lacking.  ""We have also written letters to the Delhi Metro and DTC authorities seeking transport infrastructure in these areas,"" he had said. The 2014 scheme offered 25,040 flats across categories, with prices ranging between Rs 7 lakh and Rs 1.2 crore. The online response was so massive that the DDAs official website crashed soon after the launch. The one-bedroom flats were offered in Dwarka, Rohini, Narela and Siraspur areas.  ",https://economictimes.indiatimes.com,"DDA housing scheme 2017: Draw around Nov end, 46K applications"
12,top_stories,"Thu, 30 Nov 2017 02:10:48 GMT","MUMBAI/NEW DELHI: The battle between Amazon India and Flipkart has moved to campuses, with early hiring trends suggesting a head start for the US company.  Amazon is powering ahead to become the largest ecommerce recruiter in India in terms of intake, salaries, variety of roles offered and even student interest, according to initial placement data at leading engineering colleges and business schools — among the most important talent-hunting grounds for companies.  Recruitments by Amazon have risen 25% over last year and it’s visiting more than 50 engineering campuses and 40 B-schools, the company told ET.  “Amazon’s presence in India has grown significantly over the past few years and the hiring numbers are keeping pace accordingly,” a spokesperson said in an email. Amazon does not reveal recruitment figures.  By contrast, Flipkart is back on campuses after skipping placement seasons at the Indian Institutes of Technology and Indian Institutes of Management (IITs, IIMs) for the class of 2017 and its numbers are much lower than its rival so far.    Campus officials also said perceptions of Flipkart were affected by the company delaying joining dates for recruits from the batch of 2016. Recruitments are currently on for those finishing next year.  “There is still some hesitation among students about opting for Flipkart,” said a placement team member at IIM-Bangalore, where Amazon made 27 offers during summer placements compared with five by Flipkart. “We have spoken to the company on this issue and that has instilled some confidence among students.”  Flipkart used to be among the most high-profile recruiters, hiring 200-250 students from IITs and IIMs each year. Although it raised over $4 billion this year, the homegrown online retailer appears to be going slow compared with Amazon, based on data from leading B-schools and non-IIT engineering institutes. A Flipkart spokesperson said the company would not comment on the matter.  During final placements at the Birla Institute of Technology and Science, Pilani, Flipkart made five offers at the Goa campus. Amazon made 14 across the Pilani, Goa and Hyderabad campuses. The annual salary offered at BITS by Amazon was Rs 27.8 lakh, while that of Flipkart was Rs 23.8 lakh.  The trend was evident at the National Institute of Technology, Tiruchirappalli. “Flipkart did not visit this year. Amazon has been a regular visitor at NITT. This year, it made 11offers, compared with nine offers last year,” said AK Bakthavatsalam, head of training and placement at the institute.  There could be other factors at play. Flipkart may be changing strategy and opting for more lateral hires instead of campus recruitments, said Anil Kumar, CEO of market research and advisory firm RedSeer Consulting. “Otherwise, from the growth perspective, the two companies’ manpower requirements wouldn’t be too different,” said Kumar. He said Amazon was likely to give students options to eventually move into global roles.  “The runway for students is much better at Amazon,” he added.  Campus officials said Amazon offered a greater variety of roles than Flipkart, with positions across product management, operations, category management and sales, among others.  “Hiring appetite has grown for tech as well as non-tech roles,” said the Amazon spokesperson. “We see growth across levels as per our talent requirements. Also, in our experience, interns do extremely well when they return to join us for full-time roles. Our focus will be to continue building on the internship pipeline, too.”  Amazon has invested heavily in its Indian marketplace since launching operations in the country in 2013, the most recent being an infusion of Rs 2,900 crore earlier this month.  ",https://economictimes.indiatimes.com,"Amazon hiring aggressively at campus placements this year, Flipkart trails"
0,stocks,"Thu, 30 Nov 2017 13:09:04 GMT",none,https://economictimes.indiatimes.com/markets/stocks/after-hours-bears-back-in-drivers-seat-lupin-infy-slip-realty-climbs/articleshow/61866521.cms,"After Hours: Bears back in driver’s seat; Lupin, Infy slip; realty climbs"
1,stocks,"Thu, 30 Nov 2017 12:56:45 GMT",none,https://economictimes.indiatimes.com/markets/stocks/fitch-may-up-upgrade-banking-sector-if-govts-recap-plan-is-well-executed/articleshow/61866286.cms,Fitch may up upgrade banking sector if govt's recap plan is well executed
2,stocks,"Thu, 30 Nov 2017 12:33:27 GMT",none,https://economictimes.indiatimes.com/markets/stocks/tech-view-nifty-forms-bearish-belt-hold-pattern-weakness-may-continue/articleshow/61865968.cms,Tech view: Nifty forms Bearish Belt Hold pattern; weakness may continue
3,stocks,"Thu, 30 Nov 2017 12:28:00 GMT",none,https://economictimes.indiatimes.com/markets/stocks/fo-below-10300-nifty50-can-head-to-10178-in-the-short-term/articleshow/61865857.cms,"F&O: Below 10,300, Nifty50 can head to 10,178 in the short term"
4,stocks,"Thu, 30 Nov 2017 10:51:42 GMT",none,https://economictimes.indiatimes.com/markets/stocks/sensex-tanks-453-pts-nifty-slips-below-10250-6-key-factors-that-dragged-market/articleshow/61864187.cms,"Sensex tanks 453 pts, Nifty slips below 10,250: 6 key factors that dragged market"
5,stocks,"Thu, 30 Nov 2017 10:11:28 GMT",none,https://economictimes.indiatimes.com/markets/stocks/tech-tumble-opec-anticipation-cap-gains-for-european-shares/articleshow/61863589.cms,"Tech tumble, Opec anticipation cap gains for European shares"
6,stocks,"Thu, 30 Nov 2017 09:53:23 GMT",none,https://economictimes.indiatimes.com/markets/stocks/market-now-10-stocks-defy-market-trend-surge-up-to-20/articleshow/61863308.cms,Market now: 10 stocks defy market trend; surge up to 20%
7,stocks,"Thu, 30 Nov 2017 08:47:03 GMT",none,https://economictimes.indiatimes.com/markets/stocks/etmarkets-morning-podcast-your-daily-digest-of-market-news/articleshow/61865161.cms,ETMarkets Morning Podcast: Your daily digest of market news
8,stocks,"Thu, 30 Nov 2017 08:42:10 GMT",none,https://economictimes.indiatimes.com/markets/stocks/indian-stock-market-overtakes-canada-in-2-trillion-standoff/articleshow/61862275.cms,Indian stock market overtakes Canada in $2 trillion standoff
9,stocks,"Thu, 30 Nov 2017 07:35:30 GMT",none,https://economictimes.indiatimes.com/markets/stocks/power-finance-corp-lists-green-bond-on-london-stock-exchange/articleshow/61861419.cms,Power Finance Corp lists green bond on London Stock Exchange
10,stocks,"Thu, 30 Nov 2017 07:13:23 GMT",Buy  Hindustan Unilever Ltd.  at a price target of Rs  1288.5    and a stoploss at Rs 1260 from entry point.,https://economictimes.indiatimes.com,Buy  Hindustan Unilever Ltd.  target Rs  1288.5   :   ICICI Direct
11,stocks,"Thu, 30 Nov 2017 07:13:21 GMT",Buy  Bajaj Auto Ltd.  at a price target of Rs  3400.0    and a stoploss at Rs 3310 from entry point.,https://economictimes.indiatimes.com,Buy  Bajaj Auto Ltd.  target Rs  3400.0   :   Kunal Bothra
12,stocks,"Thu, 30 Nov 2017 07:13:19 GMT",Buy  Piramal Enterprises Ltd.  at a price target of Rs  2865.0    and a stoploss at Rs 2765 from entry point.,https://economictimes.indiatimes.com,Buy  Piramal Enterprises Ltd.  target Rs  2865.0   :   Kunal Bothra
13,stocks,"Thu, 30 Nov 2017 07:13:17 GMT",Buy  Wipro Ltd.  at a price target of Rs  308.0    and a stoploss at Rs 295 from entry point.,https://economictimes.indiatimes.com,Buy  Wipro Ltd.  target Rs  308.0   :   Manas Jaiswal
14,stocks,"Thu, 30 Nov 2017 07:13:15 GMT",Buy  Escorts Ltd.  at a price target of Rs  720.0    and a stoploss at Rs 695 from entry point.,https://economictimes.indiatimes.com,Buy  Escorts Ltd.  target Rs  720.0   :   Dr CK Narayan
0,health,"Thu, 30 Nov 2017 10:11:11 GMT",none,https://economictimes.indiatimes.com/industry/healthcare/biotech/dr-reddys-gets-nod-to-restart-exports-to-eu-from-vizag-plant/articleshow/61863587.cms,Dr Reddy's gets nod to restart exports to EU from Vizag plant
1,health,"Thu, 30 Nov 2017 10:07:59 GMT",none,https://economictimes.indiatimes.com/industry/healthcare/biotech/piramal-acquires-digeplex-from-shreya-lifesciences/articleshow/61863544.cms,Piramal acquires Digeplex from Shreya Lifesciences
2,health,"Thu, 30 Nov 2017 09:46:56 GMT",none,https://economictimes.indiatimes.com/industry/healthcare/biotech/cipla-gets-who-nod-to-sell-tb-preventing-drug-in-hiv-patients/articleshow/61863190.cms,Cipla gets WHO nod to sell TB preventing drug in HIV patients
3,health,"Thu, 30 Nov 2017 08:43:41 GMT",none,https://economictimes.indiatimes.com/industry/healthcare/biotech/healthcares-dilemma-balancing-public-needs-with-business-sense/articleshow/61855883.cms,Healthcare's dilemma: Balancing public needs with business sense
4,health,"Thu, 30 Nov 2017 04:43:08 GMT",none,https://economictimes.indiatimes.com/industry/healthcare/biotech/health-govts-spending-less-force-people-to-fork-out-more/articleshow/61859364.cms,Health: Govts spending less force people to fork out more
5,health,"Wed, 29 Nov 2017 19:22:27 GMT",none,https://economictimes.indiatimes.com/industry/healthcare/biotech/new-malaria-cases-down-a-third-jp-nadda/articleshow/61856358.cms,New malaria cases down a third: JP Nadda
6,health,"Wed, 29 Nov 2017 14:28:34 GMT",none,https://economictimes.indiatimes.com/industry/healthcare/biotech/government-needs-proactive-approach-to-boost-pharma-sector-industry/articleshow/61852187.cms,Government needs proactive approach to boost pharma sector: Industry
7,health,"Wed, 29 Nov 2017 08:50:38 GMT",none,https://economictimes.indiatimes.com/industry/healthcare/biotech/securities-class-action-lawsuit-served-on-dr-reddys-in-us/articleshow/61847862.cms,Securities class action lawsuit served on Dr Reddy's in US
8,health,"Wed, 29 Nov 2017 05:51:08 GMT",none,https://economictimes.indiatimes.com/industry/healthcare/biotech/nigeria-new-attraction-for-indian-pharma-firms/articleshow/61845676.cms,Nigeria new attraction for Indian pharma firms
9,health,"Tue, 28 Nov 2017 15:27:22 GMT",none,https://economictimes.indiatimes.com/industry/healthcare/biotech/one-in-10-medicines-in-developing-countries-is-substandard-or-falsified-who/articleshow/61838012.cms,One in 10 medicines in developing countries is substandard or falsified: WHO
10,health,"Tue, 28 Nov 2017 05:22:44 GMT",none,https://economictimes.indiatimes.com/industry/healthcare/biotech/glenmark-pharma-gets-7-observations-from-usfda-for-baddi-unit/articleshow/61830141.cms,Glenmark Pharma gets 7 observations from USFDA for Baddi unit
11,health,"Tue, 28 Nov 2017 05:06:11 GMT",none,https://economictimes.indiatimes.com/industry/healthcare/biotech/how-india-can-make-cheap-and-quality-medicines-available-to-all/articleshow/61829933.cms,How India can make cheap and quality medicines available to all
12,health,"Mon, 27 Nov 2017 19:07:19 GMT",none,https://economictimes.indiatimes.com/industry/healthcare/biotech/regulatory-actions-wont-stop-growth-of-emerging-markets-says-sanofi-evp/articleshow/61826738.cms,"Regulatory actions won't stop growth of emerging markets, says Sanofi EVP"
13,health,"Mon, 27 Nov 2017 06:27:45 GMT",none,https://economictimes.indiatimes.com/industry/healthcare/biotech/zydus-gets-usfda-nod-for-seizure-migraine-drug/articleshow/61816038.cms,"Zydus gets USFDA nod for seizure, migraine drug"
14,health,"Sun, 26 Nov 2017 04:09:38 GMT",none,https://economictimes.indiatimes.com/industry/healthcare/biotech/new-chemotherapy-delivery-hits-precise-target/articleshow/61802984.cms,New chemotherapy delivery hits precise target
0,cryptocurrency,"Thu, 16 Nov 2017 08:26:40 GMT",none,https://economictimes.indiatimes.com/small-biz/money/what-do-you-do-when-your-sme-is-not-making-money/articleshow/61671466.cms,What do you do when your SME is not making money?
1,cryptocurrency,"Thu, 16 Nov 2017 03:32:53 GMT",none,https://economictimes.indiatimes.com/small-biz/money/online-retailer-infibeam-gets-rbi-nod-for-b2b-payment-service/articleshow/61667743.cms,Online retailer Infibeam gets RBI nod for B2B payment service
2,cryptocurrency,"Thu, 16 Nov 2017 03:18:37 GMT",none,https://economictimes.indiatimes.com/small-biz/money/bain-capital-gic-to-sell-10-million-shares-in-genpact/articleshow/61667543.cms,"Bain Capital, GIC to Sell 10 million shares in Genpact"
3,cryptocurrency,"Wed, 15 Nov 2017 05:24:15 GMT",none,https://economictimes.indiatimes.com/small-biz/money/here-comes-a-truckload-of-amazon-money-rs-2900-crore/articleshow/61652247.cms,"Here comes a truckload of Amazon money: Rs 2,900 crore!"
4,cryptocurrency,"Wed, 15 Nov 2017 03:28:50 GMT",none,https://economictimes.indiatimes.com/small-biz/money/golflan-gets-1-2-million-to-swing-big-now/articleshow/61652780.cms,Golflan gets $1.2-million to swing big now
5,cryptocurrency,"Wed, 15 Nov 2017 03:21:20 GMT",none,https://economictimes.indiatimes.com/small-biz/money/active-ai-raises-over-8-million-in-series-a-round/articleshow/61652637.cms,Active.Ai raises over $8 million in Series-A round
6,cryptocurrency,"Wed, 15 Nov 2017 03:16:48 GMT",none,https://economictimes.indiatimes.com/small-biz/money/global-investment-bank-nomura-picks-six-indian-startups/articleshow/61652573.cms,Global investment bank Nomura picks six Indian startups
7,cryptocurrency,"Wed, 15 Nov 2017 03:08:18 GMT",none,https://economictimes.indiatimes.com/small-biz/money/naspers-lines-up-billions-for-tech-investments/articleshow/61652473.cms,Naspers lines up billions for tech investments
8,cryptocurrency,"Tue, 14 Nov 2017 17:06:09 GMT",none,https://economictimes.indiatimes.com/small-biz/money/top-executives-from-hcl-hero-lenskart-freshworks-amongst-marquee-investors-to-invest-in-josh-talks/articleshow/61648369.cms,"Top executives from HCL, Hero, Lenskart, Freshworks amongst marquee investors to invest in Josh Talks"
9,cryptocurrency,"Tue, 14 Nov 2017 06:43:16 GMT",none,https://economictimes.indiatimes.com/small-biz/money/active-ai-raises-8-25-million-from-vertex-ventures-and-others/articleshow/61640078.cms,Active.Ai raises $8.25 million from Vertex Ventures and others
10,cryptocurrency,"Tue, 14 Nov 2017 06:04:32 GMT",none,https://economictimes.indiatimes.com/small-biz/money/amazon-to-sell-china-cloud-services-unit-in-300-million-deal/articleshow/61639634.cms,Amazon to sell China cloud services unit in $300 million deal
11,cryptocurrency,"Tue, 14 Nov 2017 03:43:11 GMT",none,https://economictimes.indiatimes.com/small-biz/money/easyrewardz-gets-2-million-series-a-funding/articleshow/61638078.cms,EasyRewardz gets $2 million Series-A funding
12,cryptocurrency,"Tue, 14 Nov 2017 03:31:09 GMT",none,https://economictimes.indiatimes.com/small-biz/money/digital-payments-will-pay-off-in-time/articleshow/61637933.cms,Digital payments will pay off in time
13,cryptocurrency,"Tue, 14 Nov 2017 03:16:34 GMT",none,https://economictimes.indiatimes.com/small-biz/money/rural-engine-powers-aadhaar-enabled-pay/articleshow/61637691.cms,Rural engine powers Aadhaar-enabled pay
14,cryptocurrency,"Mon, 13 Nov 2017 07:01:44 GMT",none,https://economictimes.indiatimes.com/small-biz/money/micro-lender-spandana-sphoorty-raises-rs-100-crore-from-bandhan-bank-in-securitisation-deal/articleshow/61625067.cms,Micro lender Spandana Sphoorty raises Rs 100 crore from Bandhan Bank in securitisation deal
0,economics,"Thu, 30 Nov 2017 14:18:34 GMT","Here are a few key things about bitcoin you probably didn't knowBitcoin has performed better than every currency in every year since 2011 except for 2014, when it performed worse than any traditional currency.",https://economictimes.indiatimes.com/markets/stocks/news/things-you-might-not-know-about-bubbly-bitcoin/articleshow/61859404.cms,Here are a few key things about bitcoin you probably didn't know
1,economics,"Thu, 30 Nov 2017 14:26:16 GMT","For dishonest promoters, it's the end of the road. But what about the collateral damage?Several clauses in the Ordinance would adversely affect the fortunes of companies that are genuinely looking for a second chance, experts said.",https://economictimes.indiatimes.com/news/economy/policy/ibc-ordinance-end-of-the-road-for-dishonest-promoters-but-has-anyone-thought-of-the-collateral-damage/articleshow/61856357.cms,"For dishonest promoters, it's the end of the road. But what about the collateral damage?"
2,economics,"Thu, 30 Nov 2017 12:05:22 GMT","India breaks 5-quarter slump, GDP growth rises to 6.3% in Q2The results are an indication that firms are starting to recover after being hit earlier this year by uncertainty tied to the rollout of GST and demonetisation.",https://economictimes.indiatimes.com/news/economy/indicators/indias-september-quarter-gdp-growth-at-6-3-per-cent/articleshow/61865497.cms,"India breaks 5-quarter slump, GDP growth rises to 6.3% in Q2"
3,economics,"Thu, 30 Nov 2017 14:34:20 GMT","Indians largest non-EU migrants in UK305,000 people born in India are estimated to have moved to the UK between July 2016 and June 2017, making India the most common migrant nationality in the country.",https://economictimes.indiatimes.com/nri/working-abroad/indians-largest-non-eu-migrants-in-uk/articleshow/61867729.cms,Indians largest non-EU migrants in UK
4,economics,"Thu, 30 Nov 2017 13:42:56 GMT","India has standardised itself for 7-8% growth: FMObserving that inadequate infra is a major issue, Jaitley said the govt has been increasingly raising allocation for development of the sector.",https://economictimes.indiatimes.com/news/economy/indicators/india-has-standardised-itself-for-7-8-growth-says-arun-jaitley/articleshow/61867075.cms,India has standardised itself for 7-8% growth: FM
5,economics,"Thu, 30 Nov 2017 13:27:23 GMT","IAF Embraer plane carries out mid-air refuellingThe aircraft successfully carried out Air to Air Refuelling (AAR), to fly a long duration flight beyond the aircraft’s stated endurance.",https://economictimes.indiatimes.com/news/defence/in-a-first-iaf-embraer-airborne-early-warning-and-control-aircraft-carries-out-air-to-air-refuelling/articleshow/61866813.cms,IAF Embraer plane carries out mid-air refuelling
6,economics,"Thu, 30 Nov 2017 10:10:23 GMT","How Modi govt is setting India's housing in orderA magnet for black money, real estate sector is, however, not exactly consumer-friendly, especially for the middle-class buyers.",https://economictimes.indiatimes.com/news/economy/policy/real-estate-to-get-real-how-modi-is-setting-indias-housing-in-order/articleshow/61860395.cms,How Modi govt is setting India's housing in order
7,economics,"Thu, 30 Nov 2017 12:48:14 GMT","Polls: Rahul promises loan waiver for Gujarat farmersCalling Gujarat Chief Minister Vijay Rupani a ""rubber stamp"", he alleged that BJP president Amit Shah was remote- controlling the government in the western state.",https://economictimes.indiatimes.com/news/politics-and-nation/rahul-gandhi-promises-loan-waiver-for-gujarat-farmers-if-congress-wins-polls/articleshow/61866183.cms,Polls: Rahul promises loan waiver for Gujarat farmers
8,economics,"Thu, 30 Nov 2017 12:31:51 GMT","Rs 2k cr roadmap to end stubble burning submittedAccording to the plan submitted to the Supreme Court, the best solution to avoid burning of crop residue is to till the straw back into the field using certain machines.",https://economictimes.indiatimes.com/news/politics-and-nation/rs-2000-crore-roadmap-to-end-stubble-burning-submitted-in-sc/articleshow/61865904.cms,Rs 2k cr roadmap to end stubble burning submitted
9,economics,"Thu, 30 Nov 2017 12:11:23 GMT","FM fooling people on loan waiver for defaulters: CongAbhishek Singhvi termed Jaitley's claim of ""no waiving of loans of big defaulters"" as untrue and asserted that the evidence in public domain is contrary to his claims.",https://economictimes.indiatimes.com/news/politics-and-nation/fm-arun-jaitley-fooling-people-on-loan-waiver-for-defaulters-alleges-congress/articleshow/61865595.cms,FM fooling people on loan waiver for defaulters: Cong
10,economics,"Thu, 30 Nov 2017 08:42:10 GMT","India is now home to the world’s eighth-biggest stock market, overtaking Canada.",https://economictimes.indiatimes.com/markets/stocks/news/indian-stock-market-overtakes-canada-in-2-trillion-standoff/articleshow/61862275.cms,Indian stock market overtakes Canada in $2 trillion standoff
11,economics,"Thu, 30 Nov 2017 04:50:13 GMT",All these companies would be moved to the dissemination board of the exchange for 5 years.,https://economictimes.indiatimes.com/markets/stocks/news/bse-will-delist-these-94-stocks-in-next-24-hours-heres-the-full-list/articleshow/61859435.cms,BSE will delist these 94 stocks in next 24 hours! Here’s the full list
